Formatstand;Nachrichtentyp;PruefID;Bezeichnung;Segmentinstanzen;Datenelemente;Codewerte;bedingte Segmente;AHB-Zeilen;Quelldatei;Tabellenlayout
202604;Stammdaten/UTILMD/Strom;55670;Stammdaten BK-Treue;28;62;51;4;121;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55671;Rückmeldung auf Stammdaten BK-Treue;30;68;52;4;128;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55672;Abr.-Daten BK-Abr. erz. Malo;42;87;73;6;178;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55673;Rückmeldung/Anfrage Abr.-Daten BK-Abr. erz. Malo;44;93;84;6;195;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55674;Abr.-Daten BK-Abr. erz. Malo;31;64;59;6;133;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55675;Rückmeldung/Anfrage Abr.-Daten BK-Abr. erz. Malo;33;70;65;6;145;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55684;Änderung Daten der MaLo;18;44;38;0;82;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55685;Rückmeldung/Anfrage Daten der MaLo;20;50;45;0;95;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55686;Änderung Daten der Tranche;18;44;38;0;82;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55687;Rückmeldung/Anfrage Daten der Tranche;20;50;45;0;95;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55688;Änderung Daten der MaLo;17;42;35;0;78;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55689;Rückmeldung/Anfrage Daten der MaLo;19;48;42;0;91;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55690;Lokationsbündelstruktur und DB;51;119;90;0;223;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55691;Änderung Paket-ID der Malo;16;39;35;0;76;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55692;Rückmeldung/Anfrage Paket-ID der Malo;18;44;44;0;90;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILTS;25001;Berechnungsformel;31;64;58;0;127;AHB_UTILTS_1.0_20260327_20260930_20260327_xoxx_12127.docx;nested
202604;Stammdaten/UTILTS;25004;Übermittlung Übersicht Zählzeitdefinitionen;24;55;57;0;110;AHB_UTILTS_1.0_20260327_20260930_20260327_xoxx_12127.docx;nested
202604;Stammdaten/UTILTS;25005;Übermittlung einer ausgerollten Zählzeitdefinition;17;44;36;0;78;AHB_UTILTS_1.0_20260327_20260930_20260327_xoxx_12127.docx;nested
202604;Stammdaten/UTILTS;25006;Übermittlung Übersicht Schaltzeitdefinitionen;17;42;39;0;79;AHB_UTILTS_1.0_20260327_20260930_20260327_xoxx_12127.docx;nested
202604;Stammdaten/UTILTS;25007;Übermittlung Übersicht Leistungskurvendefinitionen;17;42;39;0;79;AHB_UTILTS_1.0_20260327_20260930_20260327_xoxx_12127.docx;nested
202604;Stammdaten/UTILTS;25008;Übermittlung einer ausgerollten Schaltzeitdefinition;17;44;38;0;80;AHB_UTILTS_1.0_20260327_20260930_20260327_xoxx_12127.docx;nested
202604;Stammdaten/UTILTS;25009;Übermittlung einer ausgerollten Leistungskurvendefinition;17;45;37;0;80;AHB_UTILTS_1.0_20260327_20260930_20260327_xoxx_12127.docx;nested
202604;Stammdaten/UTILTS;25010;Antwort auf Berechnungsformel;12;34;27;0;61;AHB_UTILTS_1.0_20260327_20260930_20260327_xoxx_12127.docx;nested
202610;Berichte/IFTSTA;21000;Statusmeldung;13;38;33;0;67;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21001;Statusmeldung;13;38;29;0;63;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21002;Abweisung;12;34;31;0;62;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21003;Status-meldung;13;38;51;0;85;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21004;Status-meldung;13;37;51;0;85;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21005;Status-meldung;13;38;39;0;73;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21007;Statusmeldung;12;32;28;0;58;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21009;Status-meldung;9;24;21;0;44;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21010;Status-meldung;10;27;23;0;48;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21011;Status-meldung;11;30;25;0;53;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21012;Status-meldung;12;31;25;0;54;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21013;Status-meldung;9;25;22;0;45;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21018;Statusmeldung;11;30;24;0;52;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21025;Status-meldung;11;29;25;1;54;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21027;Status-meldung;11;29;25;1;54;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21028;Informationsmeldung;10;29;22;0;48;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21029;Vorabinfor-mation;18;45;33;0;73;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21030;iMS-Ersteinbau-zust.;12;33;24;0;54;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21031;Bestandss. / Eigenausbau iMS;11;30;22;0;50;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21032;Antwort auf das Angebot;10;28;22;0;48;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21033;Ablehnung der Anfrage;13;34;29;1;62;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21035;Rückmeld. a. Liefers.;14;39;42;1;76;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21036;Gerätestatus;10;27;23;0;48;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21037;Ansicht NB;32;70;58;0;134;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21038;Ansicht BTR;25;58;48;0;108;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21039;Auftragsstatus (Sperren);17;44;42;0;84;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21040;Info Entsperrauftrag;10;27;23;0;48;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21042;Bestellung (WiM);10;27;21;0;46;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21043;Bestellungsantwort / -mitteilung;12;32;31;0;62;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21044;Bestellungsbeendigung;10;27;21;0;46;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21045;EnFG Informationen;17;43;40;0;117;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/IFTSTA;21047;Bearbeitungs-standsmeldung;11;29;45;1;74;AHB_IFTSTA_2.1_20261001_99991231_20261001_ooox_12162.docx;nested
202610;Berichte/INSRPT;23001;Störungs-meldung;19;44;45;0;92;AHB_INSRPT_1.1g_20230330_99991231_20251211_oxox_12008.docx;nested
202610;Berichte/INSRPT;23003;Ablehnung;13;32;28;0;61;AHB_INSRPT_1.1g_20230330_99991231_20251211_oxox_12008.docx;nested
202610;Berichte/INSRPT;23004;Bestäti-gung;16;39;33;0;71;AHB_INSRPT_1.1g_20230330_99991231_20251211_oxox_12008.docx;nested
202610;Berichte/INSRPT;23005;Informations-meldung;14;35;30;0;64;AHB_INSRPT_1.1g_20230330_99991231_20251211_oxox_12008.docx;nested
202610;Berichte/INSRPT;23008;Ergebnis-bericht;16;41;41;1;80;AHB_INSRPT_1.1g_20230330_99991231_20251211_oxox_12008.docx;nested
202610;Berichte/INSRPT;23009;Informations-meldung;16;41;40;1;79;AHB_INSRPT_1.1g_20230330_99991231_20251211_oxox_12008.docx;nested
202610;Berichte/INSRPT;23011;Informations-meldung;15;37;29;0;65;AHB_INSRPT_1.1g_20230330_99991231_20251211_oxox_12008.docx;nested
202610;Berichte/INSRPT;23012;Informations-meldung;17;43;40;1;81;AHB_INSRPT_1.1g_20230330_99991231_20251211_oxox_12008.docx;nested
202610;Bestellvorgang/ORDCHG;39000;"Stornierung
Sperr-/Entsperr-
auftrag";8;23;22;0;43;AHB_ORDCHG_1.1_20261001_99991231_20261001_ooox_12179.docx;nested
202610;Bestellvorgang/ORDCHG;39001;Weiterleitung der Stornierung;9;25;23;0;47;AHB_ORDCHG_1.1_20261001_99991231_20261001_ooox_12179.docx;nested
202610;Bestellvorgang/ORDCHG;39002;"Stornierung
der Bestellung";8;23;19;0;40;AHB_ORDCHG_1.1_20261001_99991231_20261001_ooox_12179.docx;nested
202610;Bestellvorgang/ORDERS;17001;"Bestellung
Geräteübernahmeangebot";17;40;33;0;79;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17002;Weiterverpflichtung;11;28;24;0;51;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17004;"Anforderung
von Werten";13;29;28;0;57;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17005;"Bestellung
Rechnungsabwicklung
MSB über LF";12;29;23;0;51;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17006;"Beendigung
Rechnungsabwicklung
MSB über LF";13;29;25;0;54;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17007;Bestellung von Werten;10;26;22;0;46;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17008;Abbestellung von Werten;10;26;21;0;45;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17009;"Anzeige
Gerätewechsel-
absicht";14;31;33;0;66;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17011;"Bestellung Angebot
Änderung Technik";25;60;47;0;110;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17101;"Anfrage
Stammdaten
Marktlokation (Gas)";15;39;26;0;69;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17102;"Anfrage
von Werten";13;31;30;0;60;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17103;"Anforderung
Brennwert /
Zustandszahl";13;31;24;0;54;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17104;"Anfrage vom
MSB Gas";12;33;26;0;60;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17110;Anforderung Allokationsliste;9;24;21;0;42;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17113;Reklamation von Werten;20;47;41;0;88;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17115;Sperrauftrag;16;42;33;0;76;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17116;"Anfrage
Sperrung";15;39;31;0;72;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17117;"Entsperr-
auftrag";15;37;31;0;71;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17118;"Bestellung einer
Konfigurations-
änderung";18;42;37;0;77;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17120;"Bestellung Änderung
Prognosegrundlage";13;29;24;0;54;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17121;"Bestellung
Änderung";26;64;52;0;126;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17122;"Reklamation
einer Definition";14;34;29;0;67;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17123;"Bestellung Änderung
Zählzeitdefinition";14;34;29;0;62;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17126;"Anfrage
Stammdaten
Messlokation (Gas)";14;37;26;0;66;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17128;"Reklamation
einer Konfiguration";31;74;58;0;137;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17129;"Bestellung Beendigung
einer Konfiguration";10;27;21;0;47;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17130;"Bestellung
einer Konfiguration";29;71;49;0;124;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17131;"Bestellung Angebot
einer Konfiguration";8;22;18;0;39;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17132;Anfrage Stammdaten (Strom);9;23;19;0;41;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17133;"Bestellung Änderung
Abrechnungsdaten";17;42;30;0;70;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17134;"Einrichtung Konfiguration
Zuordnung LF von NB";33;79;66;0;158;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17135;"Einrichtung Konfiguration
Zuordnung LF von MSB";22;53;44;0;101;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17201;"Anforder.
normierter
Profile und
Profil-
scharen";10;23;23;0;47;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17202;"Anforder.
Liefer-
anten-
clearing-
liste";13;32;26;0;58;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17203;"Anforder.
Bilanz-
kreiszu-
ordnungs-
liste";13;32;27;0;58;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17204;"Anforder.
Clearing-
liste
BAS";12;29;22;0;52;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17205;"Anforder.
Clearing-
liste
DZR";12;29;22;0;52;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17206;"Anforderung
Bilanzie-
rungsgebiets
clearingliste";13;32;26;0;58;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17207;"Ab-/Bestellung
BK-SZR auf Aggre-
gationsebene RZ";11;27;22;0;49;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17208;"Anforderung
Clearingliste
ÜNB-DZR";12;29;22;0;52;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17209;"Anforderung
Ausfallarbeit";13;32;24;0;56;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17210;"Anforderung
Lieferanten-
ausfallarbeits-
clearingliste";13;32;26;0;58;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17211;"Reklamation
Profile bzw. Profilscharen";9;25;20;0;43;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDERS;17301;"Anforderung
von Stammdaten
bzw. Messwerten";12;28;25;0;51;AHB_ORDERS_1.1b_20261001_99991231_20261001_ooox_12184.docx;nested
202610;Bestellvorgang/ORDRSP;19001;"Bestätigung
Bestellung";16;38;33;0;76;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19002;"Ablehnung
Bestellung";12;31;30;0;61;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19003;"Bestätigung
Weiterverpflichtung";10;27;24;0;50;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19004;"Ablehnung
Weiterverpflichtung";10;27;24;0;50;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19005;"Bestätigung Auftrag
Änderung Technik";12;31;31;0;62;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19006;"Ablehnung Auftrag
Änderung Technik";16;41;37;0;77;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19007;"Ablehnung
Anforderung Werte";10;25;25;0;50;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19009;"Bestätigung
Beendigung
Rechnungsab-
wicklung MSB";11;28;23;0;50;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19010;"Ablehnung
Beendigung
Rechnungsab-
wicklung MSB";11;28;23;0;50;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19011;"Bestäti-gung
der Ab-/Bestellung
von Werten";13;30;25;0;58;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19012;"Ablehnung
der Ab-/Bestellung
von Werten";10;25;23;0;48;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19013;"Bestäti-gung
der Stornier-ung
einer Bestellung";9;24;19;0;43;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19014;"Ablehnung
der Stornier-ung
einer Bestellung";9;24;19;0;43;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19015;"Bestätigung
Geräte-
wechsel-
absicht";10;31;26;0;57;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19016;"Ablehnung
Geräte-
wechsel-
absicht";10;27;28;0;55;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19101;"Ablehnung der
Anfrage Stammdaten";9;24;24;0;48;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19102;"Ablehnung der
Anfrage Werte";10;25;27;0;52;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19103;"Ablehnung der Anfrage
Brennwert / Zustandszahl";10;25;20;0;45;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19104;"Ablehnung
der Anfrage
vom MSB Gas";11;28;25;0;54;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19110;"Ablehnung der
Anforderung
Allokationsliste";10;25;20;0;45;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19114;Ablehnung Reklamation;12;29;31;0;61;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19116;"Bestätigung
Sperr-/Entsperr-
auftrag";14;34;31;0;66;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19117;"Ablehnung
Sperr-/Entsperr-
auftrag";10;26;26;0;52;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19118;"Bestätigung
Anfrage Sperrung";9;24;22;0;46;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19119;"Ablehnung
Anfrage Sperrung";10;26;23;0;49;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19120;"Mitteilung zur
Änderung";10;26;20;0;46;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19121;"Mitteilung zur Änderung
Prognosegrundlage";10;26;20;0;46;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19123;"Ablehnung Reklamation
einer Definition";12;30;29;0;61;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19124;"Mitteilung zur
Änderung
Zählzeitdefinition";10;26;21;0;47;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19127;"Mitteilung zur
Konfigurations-
änderung";10;26;21;0;47;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19128;"Bestätigung
Stornierung
Sperr-/Entsperr-
auftrag";9;24;23;0;47;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19129;"Ablehnung
Stornierung
Sperr-/Entsperr-
auftrag";9;24;23;0;47;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19130;"Bearbeitungsstand
Reklamation Konfiguration";11;29;24;0;52;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19131;"Mitteilung zur
Beendigung Konfiguration";10;26;22;0;48;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19132;"Mitteilung zur
Bestellung
Konfiguration";10;26;23;0;49;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19133;"Bearbeitungsstand
Bestellung Änderung
Abrechnungsdaten";10;26;20;0;46;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19204;"Ablehnung
Ab-/Bestellung
Aggrega-
tionsebene";9;24;20;0;44;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19301;"Abl. der
Anforderung";13;30;30;0;61;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/ORDRSP;19302;"Best. der
Anforderung
zum Beenden
des Abos zur
Stammdaten
bz";13;30;29;0;60;AHB_ORDRSP_1.1b_20261001_99991231_20261001_ooox_12191.docx;nested
202610;Bestellvorgang/QUOTES;15001;"Angebot
Geräteübernahme";50;96;135;0;239;AHB_QUOTES_1.1a_20261001_99991231_20261001_ooox_12208.docx;nested
202610;Bestellvorgang/QUOTES;15002;"Angebot Abrechnung
Messstellenbetrieb MSB";20;51;43;0;93;AHB_QUOTES_1.1a_20261001_99991231_20261001_ooox_12208.docx;nested
202610;Bestellvorgang/QUOTES;15003;Angebot zur Anfrage von Werten;26;72;64;0;128;AHB_QUOTES_1.1a_20261001_99991231_20261001_ooox_12208.docx;nested
202610;Bestellvorgang/QUOTES;15004;Angebot einer Konfiguration;32;79;59;0;138;AHB_QUOTES_1.1a_20261001_99991231_20261001_ooox_12208.docx;nested
202610;Bestellvorgang/QUOTES;15005;Angebot Änderung Technik;31;84;55;0;129;AHB_QUOTES_1.1a_20261001_99991231_20261001_ooox_12208.docx;nested
202610;Bestellvorgang/REQOTE;35001;"Anfrage
Geräteübernahmeangebot";13;31;29;0;61;AHB_REQOTE_1.2_20261001_99991231_20261001_ooox_12214.docx;nested
202610;Bestellvorgang/REQOTE;35002;Anfrage Rechnungsabwicklung MSB über LF;14;34;29;0;63;AHB_REQOTE_1.2_20261001_99991231_20261001_ooox_12214.docx;nested
